id,device,timestamp,accuracy,azimuth,pitch,roll,timestamp
22468184-0cc6-427a-a096-bf4aa1753c64-135,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.482386,3,74.5625,76.109375,4.5625,1380766229.482386
22468184-0cc6-427a-a096-bf4aa1753c64-136,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.512273,3,74.78125,74.953125,5.015625,1380766229.512273
22468184-0cc6-427a-a096-bf4aa1753c64-137,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.542252,3,74.796875,77.9375,2.578125,1380766229.542252
22468184-0cc6-427a-a096-bf4aa1753c64-138,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.574792,3,74.625,80.046875,0.359375,1380766229.574792
22468184-0cc6-427a-a096-bf4aa1753c64-139,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.602238,3,74.53125,78.984375,0.984375,1380766229.602238
22468184-0cc6-427a-a096-bf4aa1753c64-140,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.632178,3,74.546875,77.921875,2.6875,1380766229.632178
22468184-0cc6-427a-a096-bf4aa1753c64-141,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.662147,3,74.671875,75.875,4.109375,1380766229.662147
22468184-0cc6-427a-a096-bf4aa1753c64-142,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.692135,3,74.84375,75.546875,5.15625,1380766229.692135
22468184-0cc6-427a-a096-bf4aa1753c64-143,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.722168,3,74.96875,75.046875,4.109375,1380766229.722168
22468184-0cc6-427a-a096-bf4aa1753c64-144,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.752168,3,75.09375,73.5,3.671875,1380766229.752168
22468184-0cc6-427a-a096-bf4aa1753c64-145,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.782157,3,75.125,73.53125,2.40625,1380766229.782157
22468184-0cc6-427a-a096-bf4aa1753c64-146,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.812176,3,75.15625,73.40625,2.40625,1380766229.812176
22468184-0cc6-427a-a096-bf4aa1753c64-147,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.844374,3,75.109375,73.90625,1.03125,1380766229.844374
22468184-0cc6-427a-a096-bf4aa1753c64-148,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.872176,3,75.015625,72.84375,-0.359375,1380766229.872176
22468184-0cc6-427a-a096-bf4aa1753c64-149,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.902165,3,74.828125,74.296875,-1.03125,1380766229.902165
22468184-0cc6-427a-a096-bf4aa1753c64-150,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.93216,3,74.78125,74.671875,1.375,1380766229.93216
22468184-0cc6-427a-a096-bf4aa1753c64-151,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.962209,3,74.8125,75.15625,3.109375,1380766229.962209
